H,V,C,MUNSELL_NAME,x,y,Y,OKLCH_L,OKLCH_C,OKLCH_h,sRGB_R,sRGB_G,sRGB_B,IN_SRGB_GAMUT,FAKE_MUNSEL
7.5PB,0.5,6,7.5PB 0.5/6x,,,,0.183721923,0.0817098977,276.7231952,0.0460083406,0.03817148357,0.2089538155,TRUE,TRUE
7.5PB,0.7,6,7.5PB 0.7/6x,,,,0.2047367918,0.07835816857,277.6090993,0.0644763136,0.06195802623,0.2255032524,TRUE,TRUE
7.5PB,0.9,6,7.5PB 0.9/6x,,,,0.22322668,0.0768918971,277.4418911,0.07891939268,0.08164928072,0.2429670687,TRUE,TRUE
7.5PB,1.5,6,7.5PB 1.5/6x,,,,0.2739294186,0.07555460019,277.1436021,0.1216366902,0.1331175722,0.2960304817,TRUE,TRUE
7.5PB,2.5,6,7.5PB 2.5/6x,,,,0.3591920147,0.07568953739,276.3909398,0.1989880625,0.2208807502,0.3924234025,TRUE,TRUE
7.5PB,3.5,6,7.5PB 3.5/6x,,,,0.4470029648,0.07299879767,276.0794592,0.2881292186,0.3159340674,0.4891985802,TRUE,TRUE
7.5PB,4.5,6,7.5PB 4.5/6x,,,,0.5354463804,0.06797049346,275.6994639,0.3848333297,0.4162822507,0.5842922887,TRUE,TRUE
7.5PB,5.5,6,7.5PB 5.5/6x,,,,0.622587944,0.06510095035,275.1551733,0.4832441154,0.5182621106,0.6849023508,TRUE,TRUE
7.5PB,6.5,6,7.5PB 6.5/6x,,,,0.7078927165,0.06283771847,274.4496098,0.5826707316,0.6213595465,0.7870197899,TRUE,TRUE
7.5PB,7.5,6,7.5PB 7.5/6x,,,,0.7917071019,0.06319603434,273.0268218,0.6795861197,0.7257929305,0.8961710148,TRUE,TRUE
7.5PB,0.5,8,7.5PB 0.5/8x,,,,0.1867522725,0.1018782342,276.0973022,0.0465291233,0.01962701536,0.2457530409,TRUE,TRUE
7.5PB,0.7,8,7.5PB 0.7/8x,,,,0.2072250621,0.09858083067,276.4620511,0.06130713321,0.04656688971,0.2627881887,TRUE,TRUE
7.5PB,0.9,8,7.5PB 0.9/8x,,,,0.2256523016,0.09787989417,276.9634139,0.07663772422,0.06766340173,0.2818950854,TRUE,TRUE
7.5PB,1.5,8,7.5PB 1.5/8x,,,,0.2760360544,0.09793189474,276.6709442,0.116124607,0.122120309,0.3391186977,TRUE,TRUE
7.5PB,2.5,8,7.5PB 2.5/8x,,,,0.3606258302,0.098389201,274.8939238,0.1850701548,0.2137697224,0.4391074899,TRUE,TRUE
7.5PB,3.5,8,7.5PB 3.5/8x,,,,0.4481150445,0.09555537191,274.7363618,0.2724592627,0.310424513,0.5380998876,TRUE,TRUE
7.5PB,4.5,8,7.5PB 4.5/8x,,,,0.5363859172,0.09069391328,274.6549143,0.3684987143,0.4116139539,0.6359390679,TRUE,TRUE
7.5PB,5.5,8,7.5PB 5.5/8x,,,,0.623358983,0.08683455922,274.2999717,0.4666288087,0.5144283606,0.7364235633,TRUE,TRUE
7.5PB,6.5,8,7.5PB 6.5/8x,,,,0.7085759309,0.08567279257,273.5683702,0.5635553731,0.6179444915,0.8431699848,TRUE,TRUE
7.5PB,7.5,8,7.5PB 7.5/8x,,,,0.7924536196,0.08991054539,272.4564612,0.6562260711,0.7220165523,0.9638547846,TRUE,TRUE
7.5PB,0.7,10,7.5PB 0.7/10x,,,,0.2096053481,0.1149730986,275.1438198,0.05835705976,0.0284676917,0.2940247806,TRUE,TRUE
7.5PB,0.9,10,7.5PB 0.9/10x,,,,0.2279286675,0.1142009684,276.621332,0.07676894356,0.05148991001,0.3128688331,TRUE,TRUE
7.5PB,1.5,10,7.5PB 1.5/10x,,,,0.2785952739,0.1184281485,277.2716258,0.1179256929,0.1065958518,0.3788465041,TRUE,TRUE
7.5PB,2.5,10,7.5PB 2.5/10x,,,,0.3624811692,0.1211296971,274.061308,0.1734735217,0.2037634994,0.4861236628,TRUE,TRUE
7.5PB,3.5,10,7.5PB 3.5/10x,,,,0.4493735568,0.1182836002,273.1892558,0.2537677243,0.3039301671,0.5874952727,TRUE,TRUE
7.5PB,4.5,10,7.5PB 4.5/10x,,,,0.5373068441,0.1125699174,273.1077057,0.3484719601,0.4069681843,0.6856284101,TRUE,TRUE
7.5PB,5.5,10,7.5PB 5.5/10x,,,,0.6241436161,0.108459464,273.0706491,0.4468915372,0.510432926,0.7874739097,TRUE,TRUE
7.5PB,6.5,10,7.5PB 6.5/10x,,,,0.7094325852,0.1098825524,272.7854688,0.5425235388,0.6134594117,0.9022372574,TRUE,TRUE
7.5PB,0.7,12,7.5PB 0.7/12x,,,,0.2126589428,0.1327068107,274.2554407,0.05886034167,0.003314110962,0.3285554826,TRUE,TRUE
7.5PB,0.9,12,7.5PB 0.9/12x,,,,0.231102816,0.1328861234,276.7821987,0.08167513706,0.02206724801,0.3489850405,TRUE,TRUE
7.5PB,1.5,12,7.5PB 1.5/12x,,,,0.2814224636,0.1364197402,278.390389,0.1255145306,0.08634535008,0.4139594961,TRUE,TRUE
7.5PB,2.5,12,7.5PB 2.5/12x,,,,0.364595773,0.1410571932,274.1470209,0.1692089917,0.1911829733,0.5276010021,TRUE,TRUE
7.5PB,3.5,12,7.5PB 3.5/12x,,,,0.4508769414,0.1397707405,272.2749702,0.2376616406,0.2956494101,0.6343149405,TRUE,TRUE
7.5PB,4.5,12,7.5PB 4.5/12x,,,,0.5384655974,0.1353497879,271.90061,0.3273330425,0.4007076395,0.7372653841,TRUE,TRUE
7.5PB,5.5,12,7.5PB 5.5/12x,,,,0.6251999977,0.1333816104,271.8620135,0.422789213,0.5047775427,0.8460885223,TRUE,TRUE
7.5PB,6.5,12,7.5PB 6.5/12x,,,,0.7104232982,0.1364642463,271.5836543,0.5154399904,0.6081550541,0.9668321477,TRUE,TRUE
7.5PB,1.5,14,7.5PB 1.5/14x,,,,0.2846451559,0.1541316458,279.638348,0.1365988862,0.05578792032,0.4487860233,TRUE,TRUE
7.5PB,2.5,14,7.5PB 2.5/14x,,,,0.3671987813,0.161258969,274.6321674,0.170351899,0.1739681502,0.5700641944,TRUE,TRUE
7.5PB,3.5,14,7.5PB 3.5/14x,,,,0.4528332966,0.1614045548,272.0245005,0.2264234354,0.2841998488,0.6817636286,TRUE,TRUE
7.5PB,4.5,14,7.5PB 4.5/14x,,,,0.5398093385,0.1577981902,270.8923818,0.3057946312,0.3930651964,0.7882444869,TRUE,TRUE
7.5PB,5.5,14,7.5PB 5.5/14x,,,,0.6263447268,0.1582025529,270.5414868,0.3951018809,0.4983705329,0.9043964098,TRUE,TRUE
7.5PB,1.5,16,7.5PB 1.5/16x,,,,0.2885122534,0.172588412,281.0938704,0.1515462739,0.001984775728,0.485293374,TRUE,TRUE
7.5PB,2.5,16,7.5PB 2.5/16x,,,,0.3702101868,0.1809971193,275.4100288,0.1770681712,0.1510426145,0.6119665132,TRUE,TRUE
7.5PB,3.5,16,7.5PB 3.5/16x,,,,0.455242931,0.1833318716,272.1626361,0.2203639187,0.268933856,0.7303125348,TRUE,TRUE
7.5PB,4.5,16,7.5PB 4.5/16x,,,,0.5414996391,0.1805752128,270.2762358,0.2862394742,0.3829581682,0.8402312292,TRUE,TRUE
7.5PB,5.5,16,7.5PB 5.5/16x,,,,0.6274822166,0.1839249998,268.7351149,0.3577142471,0.4916182839,0.9646654909,TRUE,TRUE
7.5PB,2.5,18,7.5PB 2.5/18x,,,,0.3732742391,0.1984640438,276.207337,0.1866320162,0.1232591679,0.6494627863,TRUE,TRUE
7.5PB,3.5,18,7.5PB 3.5/18x,,,,0.4577344823,0.2028585393,272.5155973,0.2198568176,0.2514907694,0.7739649914,TRUE,TRUE
7.5PB,4.5,18,7.5PB 4.5/18x,,,,0.5436075523,0.2037943532,270.0524501,0.2707920027,0.369532071,0.8936599957,TRUE,TRUE
7.5PB,2.5,20,7.5PB 2.5/20x,,,,0.3763244211,0.2142820491,276.9610069,0.197510428,0.08692343275,0.6837268483,TRUE,TRUE
7.5PB,3.5,20,7.5PB 3.5/20x,,,,0.4604862918,0.2225636623,272.815211,0.2214923698,0.229850194,0.818495571,TRUE,TRUE
7.5PB,4.5,20,7.5PB 4.5/20x,,,,0.5461070706,0.2275397532,269.9108366,0.2576014916,0.3526708116,0.9488801433,TRUE,TRUE
10PB,0.3,2,10PB 0.3/2x,,,,0.1534668089,0.049109431,297.6665781,0.05764556777,0.02447033909,0.1160796631,TRUE,TRUE
10PB,0.5,2,10PB 0.5/2x,,,,0.1807204074,0.03962932888,295.9990294,0.0761670928,0.05322661179,0.1298103356,TRUE,TRUE
10PB,0.7,2,10PB 0.7/2x,,,,0.2021299179,0.03528474325,296.5660963,0.09445695875,0.07415406407,0.1436054843,TRUE,TRUE
10PB,0.9,2,10PB 0.9/2x,,,,0.2209219035,0.03333281338,296.309481,0.1105886661,0.0920375997,0.1589533517,TRUE,TRUE
10PB,1.5,2,10PB 1.5/2x,,,,0.2720553879,0.03069678686,295.7769195,0.1570689099,0.1408484768,0.2056527645,TRUE,TRUE
10PB,2.5,2,10PB 2.5/2x,,,,0.3578173738,0.02907859344,294.4853821,0.2401946231,0.2263944849,0.2922922795,TRUE,TRUE
10PB,3.5,2,10PB 3.5/2x,,,,0.4459992683,0.02763022587,293.4293902,0.3314630655,0.3196251227,0.3859714013,TRUE,TRUE
10PB,4.5,2,10PB 4.5/2x,,,,0.5346427526,0.0235120441,292.1717127,0.4276876261,0.4191795386,0.4784665841,TRUE,TRUE
10PB,5.5,2,10PB 5.5/2x,,,,0.621863538,0.02016840069,291.0847977,0.5269077546,0.520816903,0.5737828047,TRUE,TRUE
10PB,6.5,2,10PB 6.5/2x,,,,0.7072624938,0.01804367252,289.6473451,0.6274349535,0.6234695652,0.6725217261,TRUE,TRUE
10PB,7.5,2,10PB 7.5/2x,,,,0.7911891108,0.01595677371,288.9561767,0.7300244874,0.7271832397,0.7718572339,TRUE,TRUE
10PB,8.5,2,10PB 8.5/2x,,,,0.8744015995,0.01431666246,289.3894733,0.8352883802,0.8323509099,0.8734691581,TRUE,TRUE
10PB,9.5,2,10PB 9.5/2x,,,,0.9581109745,0.01338732724,282.2975162,0.9388313262,0.9421229812,0.9813581354,TRUE,TRUE
10PB,0.3,4,10PB 0.3/4x,,,,0.1569155349,0.07255046287,299.3389235,0.0705781835,0.009601527508,0.1496642304,TRUE,TRUE
10PB,0.5,4,10PB 0.5/4x,,,,0.1833802996,0.06226221089,297.4980205,0.08657917202,0.03872839358,0.1639880018,TRUE,TRUE
10PB,0.7,4,10PB 0.7/4x,,,,0.2045859403,0.05855738505,297.8350203,0.1044920832,0.06132285059,0.179770828,TRUE,TRUE
10PB,0.9,4,10PB 0.9/4x,,,,0.2231527019,0.05636220431,296.8478383,0.1189300015,0.08070249325,0.1962679825,TRUE,TRUE
10PB,1.5,4,10PB 1.5/4x,,,,0.2739583903,0.05341817492,295.4078786,0.1630134897,0.1313944888,0.2455164482,TRUE,TRUE
10PB,2.5,4,10PB 2.5/4x,,,,0.3595339694,0.05286458688,293.7864687,0.244394841,0.2175978023,0.3380145562,TRUE,TRUE
10PB,3.5,4,10PB 3.5/4x,,,,0.4475157604,0.05094243443,292.5822497,0.3340209657,0.311673535,0.43417397,TRUE,TRUE
10PB,4.5,4,10PB 4.5/4x,,,,0.5359485605,0.04571109404,291.4452519,0.4288838081,0.412136055,0.5272516216,TRUE,TRUE
10PB,5.5,4,10PB 5.5/4x,,,,0.6230177614,0.04191222989,290.0420959,0.5262454427,0.5144673705,0.6242816827,TRUE,TRUE
10PB,6.5,4,10PB 6.5/4x,,,,0.7083269006,0.03984649403,288.6184707,0.6252155264,0.6174896866,0.7254639232,TRUE,TRUE
10PB,7.5,4,10PB 7.5/4x,,,,0.792203728,0.03843832021,287.4719053,0.726059747,0.7214206529,0.828637119,TRUE,TRUE
10PB,8.5,4,10PB 8.5/4x,,,,0.8754641818,0.03936690546,286.8724688,0.8294383078,0.8262073142,0.9388325307,TRUE,TRUE
10PB,0.5,6,10PB 0.5/6x,,,,0.1866096755,0.08410241433,299.1548538,0.09977947642,0.01869571476,0.1963642465,TRUE,TRUE
10PB,0.7,6,10PB 0.7/6x,,,,0.2074180201,0.07998278446,299.2500171,0.1167399772,0.04296697658,0.2123084247,TRUE,TRUE
10PB,0.9,6,10PB 0.9/6x,,,,0.225739403,0.07807620918,297.3964714,0.1288400028,0.06526065989,0.2312209859,TRUE,TRUE
10PB,1.5,6,10PB 1.5/6x,,,,0.2761940157,0.07548613932,295.2177981,0.1700871386,0.1193161886,0.2841118663,TRUE,TRUE
10PB,2.5,6,10PB 2.5/6x,,,,0.3614405858,0.07524058135,293.4993064,0.2495515411,0.2072922704,0.3805706005,TRUE,TRUE
10PB,3.5,6,10PB 3.5/6x,,,,0.4492079718,0.0736786397,292.096219,0.3371588721,0.3024820606,0.4806746194,TRUE,TRUE
10PB,4.5,6,10PB 4.5/6x,,,,0.5374956472,0.06909874028,291.0155012,0.4306816125,0.403558301,0.5779394834,TRUE,TRUE
10PB,5.5,6,10PB 5.5/6x,,,,0.6244364767,0.06546669538,289.6938729,0.5264661665,0.5064978138,0.6780173746,TRUE,TRUE
10PB,6.5,6,10PB 6.5/6x,,,,0.7095758461,0.06252146209,288.3169869,0.6237378663,0.6103573996,0.779562582,TRUE,TRUE
10PB,7.5,6,10PB 7.5/6x,,,,0.793447294,0.06249181922,287.2658195,0.7232282095,0.7141772156,0.8881440475,TRUE,TRUE
10PB,0.7,8,10PB 0.7/8x,,,,0.2108207624,0.1017292167,300.5171191,0.1309878386,0.01592233449,0.2452271129,TRUE,TRUE
10PB,0.9,8,10PB 0.9/8x,,,,0.2286046852,0.09804787572,298.3317809,0.1405785604,0.04343334045,0.2629075692,TRUE,TRUE
10PB,1.5,8,10PB 1.5/8x,,,,0.2787192622,0.09672662576,295.3051305,0.1787072446,0.1035682429,0.3212187402,TRUE,TRUE
10PB,2.5,8,10PB 2.5/8x,,,,0.3636806044,0.09801620022,293.171468,0.2555480943,0.1944054918,0.4240697249,TRUE,TRUE
10PB,3.5,8,10PB 3.5/8x,,,,0.4510779204,0.09571017161,291.7991724,0.3411677452,0.2918741156,0.5255199893,TRUE,TRUE
10PB,4.5,8,10PB 4.5/8x,,,,0.5390586644,0.09067350532,290.4523895,0.4319622354,0.3947026072,0.6246908662,TRUE,TRUE
10PB,5.5,8,10PB 5.5/8x,,,,0.6258044463,0.08655948431,289.1787799,0.5261377748,0.4986722324,0.7259996032,TRUE,TRUE
10PB,6.5,8,10PB 6.5/8x,,,,0.7109394837,0.08478300559,288.1628336,0.6230600935,0.6023840608,0.832041645,TRUE,TRUE
10PB,7.5,8,10PB 7.5/8x,,,,0.7950275432,0.08863884439,287.5364346,0.7227089216,0.7047256113,0.9515639137,TRUE,TRUE
10PB,0.9,10,10PB 0.9/10x,,,,0.2315004954,0.1157249388,299.3311522,0.1527292664,0.01547458954,0.2906285685,TRUE,TRUE
10PB,1.5,10,10PB 1.5/10x,,,,0.2817020263,0.1175899639,296.190084,0.1910525671,0.08103981142,0.3567624574,TRUE,TRUE
10PB,2.5,10,10PB 2.5/10x,,,,0.3662915456,0.1204839314,293.4586183,0.2647528269,0.1776937312,0.4663980529,TRUE,TRUE
10PB,3.5,10,10PB 3.5/10x,,,,0.4532103686,0.1180435103,291.5085621,0.3459550143,0.2791554359,0.5711304897,TRUE,TRUE
10PB,4.5,10,10PB 4.5/10x,,,,0.5408225162,0.1120177325,290.2586954,0.4349129285,0.3843196993,0.6705238975,TRUE,TRUE
10PB,5.5,10,10PB 5.5/10x,,,,0.6274153151,0.1080337034,289.1909535,0.5282458685,0.4891235869,0.7740746426,TRUE,TRUE
10PB,6.5,10,10PB 6.5/10x,,,,0.712504362,0.1082551715,287.9073517,0.6224775946,0.5930380206,0.8871429116,TRUE,TRUE
10PB,1.5,12,10PB 1.5/12x,,,,0.2848815479,0.1370083769,297.1636507,0.2046319436,0.04850141059,0.389552895,TRUE,TRUE
10PB,2.5,12,10PB 2.5/12x,,,,0.3688148634,0.1394206599,293.9721726,0.2749286639,0.1594808501,0.5017195104,TRUE,TRUE
10PB,3.5,12,10PB 3.5/12x,,,,0.4554103079,0.1382662411,291.6129013,0.3527689998,0.264937698,0.6120320888,TRUE,TRUE
10PB,4.5,12,10PB 4.5/12x,,,,0.542794827,0.133680768,290.0614384,0.4385755981,0.372203964,0.7171244271,TRUE,TRUE
10PB,5.5,12,10PB 5.5/12x,,,,0.6292217292,0.130902876,288.8149928,0.5293001982,0.4781309702,0.8257422811,TRUE,TRUE
10PB,6.5,12,10PB 6.5/12x,,,,0.7144028977,0.133624283,287.782335,0.6232851521,0.581380606,0.946325987,TRUE,TRUE
10PB,2.5,14,10PB 2.5/14x,,,,0.3719071198,0.1602482828,294.6778063,0.2882370913,0.1331244058,0.5403076499,TRUE,TRUE
10PB,3.5,14,10PB 3.5/14x,,,,0.4580259079,0.1595941875,291.8898661,0.3620661769,0.2466803616,0.6550353097,TRUE,TRUE
10PB,4.5,14,10PB 4.5/14x,,,,0.5449449507,0.1551688132,289.88199,0.4430077119,0.3583070746,0.7635288615,TRUE,TRUE
10PB,5.5,14,10PB 5.5/14x,,,,0.6311916852,0.1535291224,288.507835,0.5311198788,0.465706773,0.876924722,TRUE,TRUE
10PB,2.5,16,10PB 2.5/16x,,,,0.3752020254,0.1803094519,295.499474,0.3031749408,0.09678980242,0.5770994764,TRUE,TRUE
10PB,3.5,16,10PB 3.5/16x,,,,0.4609163467,0.1801277375,292.6521553,0.375311677,0.2241274767,0.6953859167,TRUE,TRUE
10PB,4.5,16,10PB 4.5/16x,,,,0.5473484705,0.1760697715,290.1948309,0.451351027,0.3416069012,0.8078499921,TRUE,TRUE
10PB,5.5,16,10PB 5.5/16x,,,,0.6335696076,0.1779508317,288.3944342,0.5352851661,0.4498968647,0.9319895244,TRUE,TRUE
10PB,2.5,18,10PB 2.5/18x,,,,0.3785522425,0.1989654173,296.2800469,0.318357942,0.03797374823,0.6112260549,TRUE,TRUE
10PB,3.5,18,10PB 3.5/18x,,,,0.4637321523,0.1989421359,293.2056559,0.3878838015,0.1988415971,0.7326348228,TRUE,TRUE
10PB,4.5,18,10PB 4.5/18x,,,,0.5497820616,0.1953120437,290.5364321,0.4606239865,0.3235859889,0.8486105633,TRUE,TRUE
10PB,5.5,18,10PB 5.5/18x,,,,0.6356966878,0.1971392166,288.6070257,0.5417553422,0.4349973052,0.9747445534,TRUE,TRUE
10PB,3.5,20,10PB 3.5/20x,,,,0.4669753458,0.2191008616,293.8015046,0.4026087395,0.1638267663,0.7725392376,TRUE,TRUE
10PB,4.5,20,10PB 4.5/20x,,,,0.5527274953,0.2168766285,290.9144554,0.4723272232,0.2997486375,0.8944000941,TRUE,TRUE
2.5P,0.3,2,2.5P 0.3/2x,,,,0.1545535501,0.05308364618,308.4727848,0.07247560964,0.01886549692,0.1132179288,TRUE,TRUE
2.5P,0.5,2,2.5P 0.5/2x,,,,0.1815847414,0.04222158329,306.798582,0.08934879843,0.048106593,0.1269739365,TRUE,TRUE
2.5P,0.7,2,2.5P 0.7/2x,,,,0.2028992956,0.03749838215,307.3813372,0.1068361723,0.06974547115,0.1407236241,TRUE,TRUE
2.5P,0.9,2,2.5P 0.9/2x,,,,0.2216501448,0.03521983401,307.3722855,0.1228944024,0.08790682555,0.1557479426,TRUE,TRUE
2.5P,1.5,2,2.5P 1.5/2x,,,,0.2726831472,0.0319474147,306.5657515,0.168790381,0.1372601282,0.2020261148,TRUE,TRUE
2.5P,2.5,2,2.5P 2.5/2x,,,,0.3584036482,0.02998459479,305.2119461,0.2521722477,0.2229402654,0.2883808771,TRUE,TRUE
2.5P,3.5,2,2.5P 3.5/2x,,,,0.4465738504,0.02861832203,304.0621231,0.3436439363,0.3161332265,0.382509548,TRUE,TRUE
2.5P,4.5,2,2.5P 4.5/2x,,,,0.5351277697,0.02416093514,302.8645381,0.4386181625,0.4161384298,0.4751575684,TRUE,TRUE
2.5P,5.5,2,2.5P 5.5/2x,,,,0.6222889048,0.02073753846,301.8233685,0.5367619641,0.5180852301,0.5709905385,TRUE,TRUE
2.5P,6.5,2,2.5P 6.5/2x,,,,0.7076767874,0.01877117009,300.8432793,0.6370570536,0.6207426798,0.6704397499,TRUE,TRUE
2.5P,7.5,2,2.5P 7.5/2x,,,,0.7915407166,0.01621794158,300.3910012,0.7387948477,0.7248143006,0.7690874559,TRUE,TRUE
2.5P,8.5,2,2.5P 8.5/2x,,,,0.8746868663,0.01464274131,299.4466028,0.8424415934,0.830382502,0.8715385418,TRUE,TRUE
2.5P,9.5,2,2.5P 9.5/2x,,,,0.9584608714,0.01371751043,295.0996878,0.9474952944,0.9396874659,0.9796744809,TRUE,TRUE
2.5P,0.3,4,2.5P 0.3/4x,,,,0.1584245883,0.07865595707,310.4695674,0.09076576375,0.001054815305,0.1444286772,TRUE,TRUE
2.5P,0.5,4,2.5P 0.5/4x,,,,0.1846136526,0.06612543049,308.4786992,0.1055305766,0.02954464286,0.1584337746,TRUE,TRUE
2.5P,0.7,4,2.5P 0.7/4x,,,,0.2057688369,0.06191966703,309.1618701,0.1238685008,0.05274605509,0.1735152777,TRUE,TRUE
2.5P,0.9,4,2.5P 0.9/4x,,,,0.2243110056,0.05906292112,308.824901,0.1392929074,0.07276095896,0.1889619744,TRUE,TRUE
2.5P,1.5,4,2.5P 1.5/4x,,,,0.2749907411,0.05487282776,307.1830242,0.1834702039,0.1247080147,0.2372471535,TRUE,TRUE
2.5P,2.5,4,2.5P 2.5/4x,,,,0.3605847108,0.05405440945,305.3936719,0.266669595,0.2108897205,0.3295492941,TRUE,TRUE
2.5P,3.5,4,2.5P 3.5/4x,,,,0.4486242835,0.05275451385,304.1403255,0.3576756671,0.3045780543,0.4272071833,TRUE,TRUE
2.5P,4.5,4,2.5P 4.5/4x,,,,0.5369560053,0.04732247241,302.8165147,0.451196718,0.4056270959,0.5212211292,TRUE,TRUE
2.5P,5.5,4,2.5P 5.5/4x,,,,0.6239364592,0.04282698994,301.6926352,0.5479690043,0.5084023794,0.6175489867,TRUE,TRUE
2.5P,6.5,4,2.5P 6.5/4x,,,,0.7092418343,0.04040603354,300.9895089,0.6478629133,0.6113087884,0.7179917179,TRUE,TRUE
2.5P,7.5,4,2.5P 7.5/4x,,,,0.793134804,0.03929185313,300.0345142,0.7491521233,0.7150250548,0.8221507222,TRUE,TRUE
2.5P,8.5,4,2.5P 8.5/4x,,,,0.8763227674,0.03947258498,298.7297869,0.8520728847,0.8201589259,0.9310450628,TRUE,TRUE
2.5P,0.5,6,2.5P 0.5/6x,,,,0.188063386,0.08912895595,310.1488775,0.1228871323,0.006855219831,0.1875841743,TRUE,TRUE
2.5P,0.7,6,2.5P 0.7/6x,,,,0.2087264787,0.08357691849,310.4362956,0.1400456914,0.02989502249,0.2018130272,TRUE,TRUE
2.5P,0.9,6,2.5P 0.9/6x,,,,0.227027766,0.08028763923,309.7487829,0.1546387115,0.05358345176,0.2179685786,TRUE,TRUE
2.5P,1.5,6,2.5P 1.5/6x,,,,0.277465565,0.0762136537,308.0115859,0.1986130808,0.1094712614,0.2689328326,TRUE,TRUE
2.5P,2.5,6,2.5P 2.5/6x,,,,0.3628571053,0.07616800737,305.913242,0.2814655104,0.1973013121,0.3662159293,TRUE,TRUE
2.5P,3.5,6,2.5P 3.5/6x,,,,0.4507199952,0.07506940716,304.2916488,0.3714018387,0.2921586251,0.4677511117,TRUE,TRUE
2.5P,4.5,6,2.5P 4.5/6x,,,,0.5388622224,0.06957598524,302.8309023,0.4638023872,0.3942450936,0.5647209815,TRUE,TRUE
2.5P,5.5,6,2.5P 5.5/6x,,,,0.6257993392,0.0660868131,301.5934376,0.5600919963,0.4971490004,0.6658335142,TRUE,TRUE
2.5P,6.5,6,2.5P 6.5/6x,,,,0.710978397,0.06314090159,300.8067272,0.6590316194,0.6006477299,0.7674680627,TRUE,TRUE
2.5P,7.5,6,2.5P 7.5/6x,,,,0.7948209613,0.06228154455,299.8623382,0.7597192149,0.7044685139,0.8742590969,TRUE,TRUE
2.5P,8.5,6,2.5P 8.5/6x,,,,0.8781650263,0.06514642274,298.8240259,0.8634246277,0.8084159296,0.9911594014,TRUE,TRUE
2.5P,0.7,8,2.5P 0.7/8x,,,,0.2121963609,0.1060770395,311.575218,0.1576371458,0.0005223255985,0.2308238177,TRUE,TRUE
2.5P,0.9,8,2.5P 0.9/8x,,,,0.230143816,0.1018933252,310.6761975,0.1711821242,0.02404855739,0.2469879807,TRUE,TRUE
2.5P,1.5,8,2.5P 1.5/8x,,,,0.2805553812,0.09995082096,308.9945187,0.2167907287,0.08639240864,0.303283194,TRUE,TRUE
2.5P,2.5,8,2.5P 2.5/8x,,,,0.3656530499,0.1001824089,306.801054,0.2995806016,0.1788241549,0.4047099374,TRUE,TRUE
2.5P,3.5,8,2.5P 3.5/8x,,,,0.453078426,0.09745881151,304.9531123,0.3874490192,0.2771819505,0.5069757662,TRUE,TRUE
2.5P,4.5,8,2.5P 4.5/8x,,,,0.5410382829,0.0923085066,303.3815912,0.4789772584,0.380607138,0.6076724017,TRUE,TRUE
2.5P,5.5,8,2.5P 5.5/8x,,,,0.62782238,0.08870709584,302.079117,0.5742400407,0.4844644098,0.7112598458,TRUE,TRUE
2.5P,6.5,8,2.5P 6.5/8x,,,,0.7128613318,0.08565490381,301.0659183,0.6717981465,0.5887250313,0.8152459152,TRUE,TRUE
2.5P,7.5,8,2.5P 7.5/8x,,,,0.796789317,0.08704169525,299.9838386,0.7724242133,0.6918307546,0.9292950613,TRUE,TRUE
2.5P,1.5,10,2.5P 1.5/10x,,,,0.2836463942,0.1214193453,309.691498,0.2337062516,0.05548277863,0.3342593934,TRUE,TRUE
2.5P,2.5,10,2.5P 2.5/10x,,,,0.368614806,0.1234023264,307.5018489,0.3178285915,0.1562836014,0.4415492459,TRUE,TRUE
2.5P,3.5,10,2.5P 3.5/10x,,,,0.4557141558,0.1203146984,305.6228926,0.4050272545,0.2590728319,0.5462979976,TRUE,TRUE
2.5P,4.5,10,2.5P 4.5/10x,,,,0.5432439819,0.1135680573,303.8531411,0.4940933079,0.3660769025,0.6472561799,TRUE,TRUE
2.5P,5.5,10,2.5P 5.5/10x,,,,0.6298825993,0.1102343303,302.4438637,0.5884071753,0.4710060917,0.7539749579,TRUE,TRUE
2.5P,6.5,10,2.5P 6.5/10x,,,,0.7149737666,0.1090661432,301.3978623,0.6862870772,0.5748968298,0.8641029017,TRUE,TRUE
2.5P,7.5,10,2.5P 7.5/10x,,,,0.7992316303,0.1136795726,301.0507388,0.7915172097,0.675532185,0.985512676,TRUE,TRUE
2.5P,1.5,12,2.5P 1.5/12x,,,,0.2872268451,0.1439773721,310.4837302,0.2524895652,0.002508315407,0.3663431515,TRUE,TRUE
2.5P,2.5,12,2.5P 2.5/12x,,,,0.3716387853,0.1450803957,308.1889022,0.3358902617,0.1286810241,0.4754121404,TRUE,TRUE
2.5P,3.5,12,2.5P 3.5/12x,,,,0.4584159081,0.1421261687,306.2026508,0.4225657395,0.2384821516,0.5834139319,TRUE,TRUE
2.5P,4.5,12,2.5P 4.5/12x,,,,0.5457862759,0.1361837113,304.4484629,0.5116254575,0.3482154528,0.6885280687,TRUE,TRUE
2.5P,5.5,12,2.5P 5.5/12x,,,,0.6322223484,0.1325821117,303.0641232,0.605254692,0.4549770565,0.7970974749,TRUE,TRUE
2.5P,6.5,12,2.5P 6.5/12x,,,,0.7172988304,0.1328125122,301.8813899,0.7027911415,0.5590359344,0.9126217338,TRUE,TRUE
2.5P,2.5,14,2.5P 2.5/14x,,,,0.3749887162,0.1675078143,308.7881288,0.3549624994,0.0879760386,0.5104295361,TRUE,TRUE
